1	3477
2	3600
3	149149
4	378131
5	541968
6	577836
7	803464
8	963184
9	961957
10	983772
11	1023405
12	923136
13	840700
14	780894
15	769259
16	790925
17	711768
18	630955
19	570862
20	525060
21	487751
22	446602
23	414201
24	383087
25	359528
26	343091
27	331432
28	309441
29	282023
30	262415
31	246220
32	230031
33	215101
34	201320
35	186175
36	175144
37	168463
38	164022
39	160174
40	157602
41	153294
42	151533
43	146621
44	141899
45	144010
46	160285
47	197615
48	256091
49	317192
50	349255
51	324871
52	258940
53	190863
54	145367
55	121316
56	106944
57	96633
58	90606
59	86913
60	84606
61	81590
62	78773
63	76740
64	76739
65	76666
66	76044
67	74482
68	73236
69	71099
70	70219
71	69051
72	68104
73	67380
74	66110
75	66025
76	65394
77	64849
78	64981
79	64278
80	63912
81	63765
82	63034
83	61798
84	60713
85	59999
86	60267
87	59578
88	59321
89	59061
90	57478
91	56418
92	54985
93	53760
94	52606
95	51686
96	51298
97	51088
98	51012
99	50811
100	51324
101	51333
102	51764
103	51348
104	50928
105	49551
106	48766
107	47311
108	46153
109	45278
110	45306
111	44745
112	44478
113	45087
114	45034
115	46156
116	45791
117	46708
118	46862
119	46657
120	45696
121	45181
122	43553
123	42333
124	41700
125	40414
126	40489
127	40531
128	40098
129	39619
130	39560
131	39487
132	38459
133	37962
134	37853
135	37590
136	37352
137	37131
138	36489
139	36258
140	36207
141	36173
142	35345
143	35117
144	34760
145	34291
146	34287
147	33760
148	33347
149	32311
150	32627
151	31870
152	31726
153	31448
154	30936
155	30390
156	30370
157	30052
158	29780
159	29350
160	29430
161	29173
162	29187
163	29328
164	28943
165	28989
166	29135
167	29322
168	29880
169	30552
170	31577
171	32632
172	33149
173	33561
174	34094
175	34260
176	33598
177	32944
178	32574
179	31374
180	30462
181	29084
182	28266
183	27394
184	26538
185	25892
186	25494
187	25065
188	24776
189	24561
190	24598
191	24353
192	23680
193	23538
194	22625
195	22207
196	21489
197	20144
198	19376
199	18541
200	17867
201	16985
202	16345
203	16063
204	15222
205	15180
206	14864
207	15201
208	15161
209	16008
210	16477
211	17812
212	19549
213	21590
214	24328
215	27478
216	30972
217	34429
218	37322
219	40283
220	41017
221	40977
222	39756
223	36579
224	33065
225	28842
226	24605
227	20791
228	17975
229	14909
230	12949
231	11854
232	10960
233	10358
234	10134
235	9884
236	9793
237	9491
238	9693
239	9587
240	9488
241	9515
242	9610
243	9628
244	9851
245	9632
246	9462
247	9575
248	9646
249	9624
250	9629
251	9379
252	9454
253	9549
254	9451
255	9315
256	9172
257	9280
258	9307
259	9022
260	8980
261	8979
262	8957
263	8852
264	8837
265	8563
266	8642
267	8549
268	8583
269	8244
270	8184
271	8252
272	8302
273	8243
274	7991
275	8148
276	8322
277	8003
278	8091
279	8130
280	8250
281	8190
282	8055
283	7982
284	8130
285	8121
286	8065
287	8143
288	8196
289	8172
290	7983
291	8245
292	8200
293	8196
294	8115
295	8152
296	8189
297	8140
298	8039
299	8018
300	7896
301	7942
302	7739
303	7701
304	7569
305	7638
306	7195
307	7379
308	7233
309	7227
310	6843
311	7000
312	6984
313	6889
314	6778
315	7031
316	6879
317	6880
318	6782
319	6750
320	6669
321	6701
322	6690
323	6693
324	6706
325	6763
326	6658
327	6745
328	6697
329	6484
330	6678
331	6685
332	6832
333	6661
334	6713
335	6544
336	6742
337	6537
338	6650
339	6615
340	6611
341	6639
342	6502
343	6380
344	6449
345	6589
346	6273
347	6520
348	6569
349	6400
350	6207
351	6248
352	6449
353	6317
354	6259
355	6297
356	6178
357	6370
358	6157
359	6206
360	6059
361	5951
362	6051
363	6060
364	5917
365	5941
366	5927
367	5950
368	6035
369	5973
370	5978
371	5822
372	5721
373	5884
374	5860
375	5952
376	5849
377	5814
378	5820
379	5818
380	5932
381	5837
382	5797
383	5974
384	5855
385	5851
386	5735
387	5691
388	5920
389	5760
390	5586
391	5781
392	5663
393	5534
394	5519
395	5607
396	5581
397	5488
398	5469
399	5387
400	5497
401	5504
402	5406
403	5357
