  0.000000   0.00000000 
   0.004885 8563.29329795 
   0.009770 818.25454304 
   0.014656 187.67214326 
   0.019541 210.68241590 
   0.024426 227.60903996 
   0.029311 249.77583900 
   0.034196 290.57509502 
   0.039082 357.86627365 
   0.043967 450.62385975 
   0.048852 554.64317583 
   0.053737 647.39638824 
   0.058622 708.04837408 
   0.063508 729.63924502 
   0.068393 724.63547475 
   0.073278 710.34516997 
   0.078163 694.83841737 
   0.083048 678.82726341 
   0.087934 660.32066128 
   0.092819 636.28804120 
   0.097704 605.70496099 
   0.102590 571.87269889 
   0.107470 539.95154827 
   0.112360 512.56785101 
   0.117240 489.33886277 
   0.122130 468.48175888 
   0.127020 448.79582125 
   0.131900 429.66203916 
   0.136790 410.56005069 
   0.141670 391.25141083 
   0.146560 371.67725315 
   0.151440 352.42452216 
   0.156330 334.24314387 
   0.161210 317.94217823 
   0.166100 303.74536883 
   0.170980 291.50837843 
   0.175870 280.72311519 
   0.180750 271.01430064 
   0.185640 262.09379525 
   0.190520 253.86649008 
   0.195410 246.15664253 
   0.200290 238.78796901 
   0.205180 231.51885957 
   0.210060 224.28235849 
   0.214950 217.12476431 
   0.219830 210.26368144 
   0.224720 203.83821345 
   0.229600 197.91287903 
   0.234490 192.36093467 
   0.239370 187.03320716 
   0.244260 181.75526696 
   0.249150 176.45788354 
   0.254030 171.14625701 
   0.258920 165.83885743 
   0.263800 160.61161446 
   0.268690 155.49116461 
   0.273570 150.53071010 
   0.278460 145.72235119 
   0.283340 141.07730722 
   0.288230 136.55246773 
   0.293110 132.14028662 
   0.298000 127.81176435 
   0.302880 123.60024117 
   0.307770 119.52892809 
   0.312650 115.66537135 
   0.317540 112.03679267 
   0.322420 108.67962530 
   0.327310 105.57691901 
   0.332190 102.71884992 
   0.337080 100.06156121 
   0.341960  97.58386559 
   0.346850  95.25001087 
   0.351730  93.05326729 
   0.356620  90.97719821 
   0.361500  89.02977275 
   0.366390  87.20750216 
   0.371280  85.52315496 
   0.376160  83.99230808 
   0.381050  82.62431572 
   0.385930  81.44043966 
   0.390820  80.44639878 
   0.395700  79.64569668 
   0.400590  79.01917802 
   0.405470  78.53840765 
   0.410360  78.16052820 
   0.415240  77.84614161 
   0.420130  77.56369633 
   0.425010  77.30340081 
   0.429900  77.07517466 
   0.434780  76.90792357 
   0.439670  76.83417831 
   0.444550  76.87679377 
   0.449440  77.03342232 
   0.454320  77.26834584 
   0.459210  77.51851554 
   0.464090  77.70589013 
   0.468980  77.76348345 
   0.473860  77.65346902 
   0.478750  77.37618281 
   0.483630  76.96222496 
   0.488520  76.44245891 
   0.493400  75.82340150 
   0.498290  75.05703532 
   0.503180  74.04891442 
   0.508060  72.68138897 
   0.512950  70.84446479 
   0.517830  68.50013062 
   0.522720  65.67853211 
   0.527600  62.51673015 
   0.532490  59.18875940 
   0.537370  55.91486536 
   0.542260  52.86645142 
   0.547140  50.18668125 
   0.552030  47.92856191 
   0.556910  46.10285949 
   0.561800  44.65809663 
   0.566680  43.53236102 
   0.571570  42.64838635 
   0.576450  41.94585279 
   0.581340  41.37235225 
   0.586220  40.89551429 
   0.591110  40.48983938 
   0.595990  40.14006139 
   0.600880  39.83018761 
   0.605760  39.54674623 
   0.610650  39.27275191 
   0.615530  38.99324217 
   0.620420  38.69238195 
   0.625310  38.35950552 
   0.630190  37.98936212 
   0.635080  37.58037878 
   0.639960  37.13985830 
   0.644850  36.67601976 
   0.649730  36.20308999 
   0.654620  35.73155599 
   0.659500  35.27379510 
   0.664390  34.83510775 
   0.669270  34.42064999 
   0.674160  34.02860011 
   0.679040  33.65786619 
   0.683930  33.30285251 
   0.688810  32.96075129 
   0.693700  32.62659798 
   0.698580  32.29940859 
   0.703470  31.97677089 
   0.708350  31.65997451 
   0.713240  31.34831250 
   0.718120  31.04383475 
   0.723010  30.74593274 
   0.727890  30.45618239 
   0.732780  30.17351504 
   0.737660  29.89913870 
   0.742550  29.63213485 
   0.747440  29.37361589 
   0.752320  29.12503855 
   0.757210  28.88670978 
   0.762090  28.66114794 
   0.766980  28.44900345 
   0.771860  28.25256444 
   0.776750  28.07219074 
   0.781630  27.90950029 
   0.786520  27.76446753 
   0.791400  27.63813566 
   0.796290  27.53024731 
   0.801170  27.44121303 
   0.806060  27.37013537 
   0.810940  27.31598649 
   0.815830  27.27613606 
   0.820710  27.24704105 
   0.825600  27.22348665 
   0.830480  27.19923350 
   0.835370  27.16689128 
   0.840250  27.11886699 
   0.845140  27.04734826 
   0.850020  26.94578278 
   0.854910  26.80823541 
   0.859790  26.63161582 
   0.864680  26.41378288 
   0.869570  26.15612163 
   0.874450  25.86286842 
   0.879340  25.53879511 
   0.884220  25.19319345 
   0.889110  24.83409335 
   0.893990  24.47313914 
   0.898880  24.11904202 
   0.903760  23.78265820 
   0.908650  23.47066264 
   0.913530  23.19056124 
   0.918420  22.94545553 
   0.923300  22.73863582 
   0.928190  22.56982400 
   0.933070  22.43890551 
   0.937960  22.34354231 
   0.942840  22.28167572 
   0.947730  22.25018510 
   0.952610  22.24604425 
   0.957500  22.26576430 
   0.962380  22.30538227 
   0.967270  22.36057762 
   0.972150  22.42589717 
   0.977040  22.49549850 
   0.981920  22.56214043 
   0.986810  22.61841003 
   0.991700  22.65607915 
   0.996580  22.66716787 
   1.001500  22.64418532 
   1.006400  22.58121873 
   1.011200  22.47689632 
   1.016100  22.32534603 
   1.021000  22.12943499 
   1.025900  21.89304782 
   1.030800  21.62252030 
   1.035700  21.32610443 
   1.040500  21.01973383 
   1.045400  20.70031962 
