1,189
2,200
3,3400
4,16301
5,23147
6,25778
7,28790
8,31585
9,33848
10,36409
11,37275
12,37811
13,38002
14,38206
15,38290
16,37892
17,38165
18,38193
19,41604
20,48133
21,49527
22,44626
23,42035
24,43728
25,43381
26,39584
27,33913
28,29948
29,27696
30,25607
31,24253
32,23070
33,22428
34,21570
35,20277
36,18150
37,15776
38,14088
39,13274
40,12448
41,11952
42,11391
43,11557
44,11018
45,10864
46,10597
47,10581
48,10598
49,11198
50,15094
51,24554
52,44052
53,71726
54,98362
55,107162
56,89996
57,57377
58,28538
59,14124
60,9598
61,8784
62,8798
63,8939
64,8840
65,9007
66,9071
67,8978
68,8999
69,9229
70,9000
71,9489
72,9659
73,9830
74,9774
75,9619
76,9242
77,9076
78,8724
79,8511
80,8672
81,8557
82,8702
83,8673
84,8653
85,8676
86,8896
87,8892
88,9076
89,8960
90,9072
91,9233
92,9048
93,9213
94,9065
95,8788
96,8451
97,8329
98,8021
99,7895
100,7741
101,7690
102,7628
103,7427
104,7100
105,6980
106,6783
107,6513
108,6155
109,5759
110,5303
111,5167
112,5414
113,5955
114,7067
115,8859
116,11591
117,14191
118,17398
119,19689
120,20613
121,19814
122,17340
123,14505
124,11706
125,10167
126,9641
127,11021
128,13485
129,16367
130,18990
131,20810
132,22054
133,22416
134,21758
135,20828
136,19099
137,16757
138,14099
139,10911
140,7944
141,5494
142,3865
143,2878
144,2376
145,2131
146,1942
147,1895
148,1876
149,1805
150,1817
151,1685
152,1712
153,1673
154,1510
155,1566
156,1499
157,1421
158,1340
159,1255
160,1170
161,1098
162,1101
163,1003
164,918
165,835
166,789
167,743
168,652
169,634
170,618
171,628
172,603
173,607
174,591
175,639
176,685
177,784
178,908
179,1099
180,1282
181,1464
182,1732
183,1806
184,1756
185,1702
186,1607
187,1277
188,1048
189,821
190,672
191,550
192,485
193,371
194,324
195,365
196,314
197,329
198,336
199,313
200,313
201,311
202,291
203,301
204,311
205,280
206,275
207,272
208,250
209,261
210,244
211,253
212,244
213,216
214,243
215,286
216,243
217,244
218,266
219,272
220,249
221,278
222,278
223,255
224,230
225,276
226,249
227,222
228,261
229,209
230,189
231,199
232,182
233,148
234,115
235,116
236,101
237,104
238,96
239,81
240,78
241,74
242,97
243,116
244,113
245,138
246,170
247,198
248,218
249,328
250,325
251,382
252,444
253,446
254,434
255,427
256,392
257,350
258,294
259,240
260,187
261,146
262,93
263,59
264,51
265,35
266,20
267,21
268,21
269,20
270,11
271,17
272,8
273,9
274,7
275,5
276,4
277,11
278,14
279,8
280,10
281,12
282,8
283,9
284,4
285,5
286,4
287,1
288,5
289,7
290,3
291,3
292,9
293,10
294,2
295,8
296,6
297,7
298,4
299,2
300,4
301,2
302,4
303,5
304,2
305,4
306,1
307,6
308,5
309,3
310,5
311,2
312,3
313,4
314,2
315,1
316,1
317,0
318,2
319,1
320,3
321,3
322,1
323,0
324,1
325,3
326,2
327,1
328,0
329,3
330,2
331,2
332,0
333,0
334,4
335,1
336,0
337,1
338,1
339,1
340,3
341,3
342,0
343,1
344,1
345,0
346,0
347,2
348,0
349,1
350,0
351,1
352,2
353,0
354,3
355,0
356,0
357,2
358,0
359,0
360,3
361,1
362,0
363,2
364,1
365,2
366,0
367,1
368,0
369,0
370,1
371,0
372,0
373,2
374,0
375,0
376,2
377,0
378,1
379,1
380,1
381,0
382,0
383,1
384,0
385,0
386,1
387,1
388,0
389,0
390,0
391,0
392,1
393,0
394,0
395,2
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,1
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,1
418,0
419,0
420,0
421,0
422,1
423,0
424,0
425,0
426,1
427,0
428,1
429,0
430,1
431,0
432,0
433,0
434,0
435,0
436,1
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,1
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,1
477,0
478,0
479,0
480,0
481,1
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,1
503,0
504,1
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,2
552,1
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,1
577,0
578,0
579,0
580,0
581,0
582,1
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,1
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,1
611,0
612,0
613,0
614,1
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,0
631,1
632,0
633,0
634,1
635,0
636,0
637,0
638,0
639,0
640,1
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,1
662,1
663,1
664,0
665,0
666,0
667,0
